,Entry,sentiment,sentiment_id
228,"

I'm feeling really sad today. I don't know why, but I just feel like crying. I miss my family and friends back home. I know I shouldn't be homesick, but I can't help it. I'm just so lonely here. I wish I had someone to talk to.",sad,0
229,"

I'm feeling really down today. I don't know why, nothing seems to be going right. Everything I try fails, and I just feel like giving up. I feel like I'm not good enough, like I'll never be good enough. I know I shouldn't feel this way, but I can't help it. I just wish things were different.",sad,0
230,"

Dear Diary,

I'm feeling really sad today. I don't know why, but I just feel like crying. I miss my friends and family and I just feel really lonely. I hope tomorrow is a better day.",sad,0
231,"

I'm feeling really sad today. I'm not sure why, but I just feel like crying. I miss my friends and family, and I feel really lonely. I know I shouldn't be feeling this way, but I can't help it. I hope tomorrow is a better day.",sad,0
232,"

I'm feeling really sad today. I don't know why, but everything just feels really heavy. I feel like I'm carrying the weight of the world on my shoulders. I just want to curl up in a ball and hide away from the world. I feel like I'm not good enough, like I'm not worthy of happiness. I know I shouldn't",sad,0
233,"

Dear Diary,

I'm feeling really sad today. I don't know why, but I just feel like crying. I'm just so tired of feeling like this. I wish I could be happy again. I miss being happy. I miss being carefree and enjoying life. But it feels like that's all in the past now. I just don't",sad,0
234,"

Dear Diary,

I'm feeling really sad today. I don't know why, but I just can't seem to shake this feeling. I'm trying to focus on the positive things in my life, but it's just so hard right now. Everything feels like such a struggle. I know I'll get through this, but it just feels so hard in",sad,0
235,"

I'm feeling really sad today. I'm not sure why, but I just feel really down. I feel like I'm not good enough and that everyone is better than me. I know that's not true, but I can't help but feel that way. I'm just so tired of feeling like this. I wish I could be happy and carefree like",sad,0
236,"

I'm feeling really sad today. I don't know why, but I just feel like crying. I miss my mom and dad. I wish they were still here with me. I know they're in a better place, but I still miss them. I'm also feeling really lonely. I don't have any close friends that I can talk to. I feel",sad,0
237,"

I'm feeling really sad right now. I don't know why, but I just feel like crying. I feel like I'm not good enough and that everyone is better than me. I wish I could just disappear and no one would ever have to see me again. I'm so tired of feeling like this, but I just can't seem to help it.",sad,0
238,"

I'm feeling really sad today. I don't know why, but everything just feels really heavy and difficult. I miss my friends and family, and I just feel really lonely. I wish I could just curl up in a ball and forget about the world.",sad,0
239,"

Dear Diary,

I'm feeling really sad today. Everything seems to be going wrong and I can't seem to make anything better. I'm just feeling really down and helpless. I wish I could just make everything better but it feels like I can't. I'm just really struggling right now.",sad,0
240,"

Dear Diary,

I'm feeling really sad today. I'm not sure why, but everything just feels really hard. I miss my friends and family, and I just feel really lonely. I know I should try to reach out and talk to someone, but it feels like too much effort. I just want to curl up in a ball and sleep. Maybe",sad,0
241,"

Today was a really tough day. I'm feeling really sad and down. Everything just feels so hard right now. I miss the people who used to be in my life. I miss the happy moments and the good times. It feels like everything is just so hard right now. I don't know what to do.",sad,0
242,"

Dear Diary,

I'm feeling really sad today. I don't know why, but everything just feels wrong. I'm just so tired all the time and I can't seem to make myself happy no matter what I do.

I just feel like there's this big hole inside of me that can't be filled. I know that sounds really mel",sad,0
243,"

I'm feeling really sad today. I don't know why, but everything just feels really hard. I just want to curl up in a ball and hide away from the world. I feel like I can't do anything right and that everyone is better than me. I know that's not true, but it feels true in this moment. I just feel so lost",sad,0
244,"

I'm feeling really sad today. I don't know why, but everything just feels so heavy. I feel like I can't get out of this funk. I just want to lay in bed and watch Netflix all day. But I know I can't do that. I have to keep moving and keep going. But it's so hard. I just wish I",sad,0
245,"

I'm feeling really sad today. I don't know why, but everything just feels wrong. I'm trying to keep busy and not think about it, but it's hard. I just feel like crying all the time. I hope tomorrow is a better day.",sad,0
246,"

I'm feeling really sad today. I don't know why, but everything just feels wrong. I'm trying to keep busy and not think about it, but it's hard. I just feel like crying all the time. I miss the way things used to be. I know I can't go back, but I can't seem to move forward either. I",sad,0
247,"

Dear Diary,

I'm feeling really sad today. I'm not sure why, but I just feel like I'm carrying the weight of the world on my shoulders. I miss my friends and I miss feeling happy. I know I'll get through this, but it's just really hard right now.",sad,0
248,"

I'm feeling really sad today. I'm not sure why, but everything just feels overwhelming and I can't seem to shake this feeling. I feel like I'm constantly fighting against the tide and I'm just so tired. I know things will get better eventually, but right now I just feel really down.",sad,0
249,"

Dear Diary,

I'm feeling really sad today. I don't know why, but everything just feels really heavy. I'm just so tired of feeling like this. I wish I could just be happy again. I miss the days when I would wake up feeling excited about life. I feel like I'm just going through the motions now. I don't",sad,0
250,"

Dear Diary,

I'm feeling really sad today. I don't know why, but I just feel really down. I wish I could be happy, but it feels like happiness is so far away. I miss the way I used to feel, when I was carefree and happy. But now it feels like all I ever feel is sadness. I hope",sad,0
251,"

I'm feeling really sad today. I don't know why, but everything just feels wrong. I'm trying to keep busy and not think about it, but it's hard. I just feel like crying all the time. I miss my friends and family. I know they're all busy with their own lives, but I just wish I could talk to them.",sad,0
252,"

I'm feeling really sad right now. I'm not sure why, but I just feel really down. I'm trying to keep busy and not think about it, but it's hard. I just feel like I'm in a dark hole and I can't get out. I miss my friends and family, and I just wish I could be happy again.",sad,0
253,"

I'm feeling really sad today. I don't know why, but I just feel really down. I'm trying to keep busy and not think about it, but it's hard. I just feel like crying. I wish I could talk to someone about it, but I don't really know who to talk to. I feel so alone.",sad,0
254,"

I'm feeling really sad today. I don't know why, but I just feel like crying. I feel like I'm not good enough and like I don't deserve to be happy. I know it's not true, but I can't help how I feel. I just wish I could make myself feel better.",sad,0
255,"

I'm feeling really down today. I don't know why, nothing really bad has happened. I just feel like I'm carrying around this big sadness that I can't shake. I'm trying to be positive and focus on the good things in my life, but it's hard when I'm feeling so low. I hope this feeling goes away soon.",sad,0
256,"

Dear Diary,

I'm feeling really sad today. I don't know why, but I just feel like I'm in a low place. Everything seems gray and bleak. I just want to curl up in a ball and hide away from the world.

I know I shouldn't feel like this, and I know I should try to snap out of",sad,0
257,"

Dear Diary,

Today was a really tough day. I'm feeling really sad and down. Everything just feels so hard right now. I miss the good old days when things were simpler. I know I need to keep going and be strong, but it's just so hard. I feel like I can't do it anymore. I don't know what to",sad,0
258,"

Dear Diary,

I'm feeling really sad today. I don't know why, but I just feel like crying. I miss my friends and I miss being happy. I know I'll feel better soon, but right now I just feel so alone.",sad,0
259,"

Dear Diary,

I'm feeling really sad today. I don't know what it is, but I just feel down. I'm trying to cheer myself up, but it's just not working. I miss my friends and I miss being happy. I hope things get better soon.",sad,0
260,"

I'm feeling really sad today. I don't know why, but I just feel like crying. I feel like I'm not good enough and that everyone is better than me. I know that's not true, but I can't help how I feel. I just wish I could be happy.",sad,0
261,"

 I'm feeling really sad today. I don't know why, but everything just feels really heavy and difficult. I just want to curl up in a ball and hide away from the world. I feel like I can't face anything or anyone right now. I know I should probably try to do something to make myself feel better, but I just can't seem to",sad,0
262,"

I'm feeling really sad today. I don't know why, but everything just feels overwhelming. I just want to curl up in a ball and cry. I feel like I can't face the world. I'm just so tired of everything.",sad,0
263,"

I'm feeling really sad today. I don't know why, but I just feel like crying. I don't want to do anything, I just want to lay in bed and watch TV all day. I feel like I'm not good enough, like I'm not doing anything with my life. I know I should be grateful for what I have, but I",sad,0
264,"

I'm feeling really sad today. I don't know why, but I just feel really down. I'm trying to cheer myself up, but it's just not working. I hope tomorrow will be a better day.",sad,0
265,"

Dear Diary,

I'm feeling really sad today. I don't know why, but I just feel like crying. I'm trying to hold it in, but it's just so hard. I feel like I'm never going to be happy again. I know that's not true, but it just feels like it right now. I hope tomorrow is a",sad,0
266,"

I'm feeling really sad today. I'm not sure why, but everything just feels overwhelming and I can't seem to make myself happy. I'm just stuck in this dark place and I can't seem to find my way out. I miss the days when I was happy and carefree. I miss feeling like I had a purpose. I know I need to",sad,0
267,"

Dear Diary,

Today was a really tough day. I'm feeling really sad and down. Everything just seems to be going wrong. I just feel like I can't catch a break. I'm just really struggling right now.

I just feel so alone. I know I shouldn't feel this way, but I can't help it. I just",sad,0
268,"

I'm feeling really sad today. I'm not sure why, but I just feel really down. I'm trying to stay positive, but it's really hard. I miss my friends and family. I know they're always there for me, but I just feel so alone right now. I hope tomorrow is a better day.",sad,0
269,"

I'm feeling really sad today. I'm not sure why, but everything just feels really hard. I miss my friends and family, and I just feel really lonely. I hope tomorrow is a better day.",sad,0
270,"

Dear Diary,

I'm feeling really sad today. I don't know why, but I just feel like crying. Everything seems so hopeless and I just feel so alone. I wish I had someone to talk to, but it feels like no one cares. I feel like I'm just a burden to everyone.

I don't know what to do",sad,0
271,"

I'm feeling really sad right now. I'm not sure why, but I just feel like I'm stuck in this low place and I can't seem to get out. Everything feels gray and bleak. I just want to curl up in a ball and hide away from the world. I feel like I'm not good enough, like I'm not worth anything.",sad,0
272,"

Dear Diary,

I'm feeling really sad today. I don't know why, but everything just feels wrong. I'm trying to be happy and enjoy life, but it's just so hard right now. I miss the good old days when everything was simple and I didn't have to worry about anything. I know I need to keep moving forward, but",sad,0
273,"

I'm feeling really sad today. I just feel like everything is going wrong. I'm struggling in school, my friends are all busy with their own lives, and I just feel really alone. I know things will get better, but right now I just feel really down.",sad,0
274,"

Dear Diary,

I'm feeling really sad today. I don't know why, but I just feel like crying. I miss my friends and I miss being happy. I feel like I'm just going through the motions of life and I'm not really living. I don't know what to do to make myself feel better. I just want to curl up",sad,0
275,"

Dear Diary,

I'm feeling really sad today. I don't know why, but I just can't seem to shake this feeling. I'm trying to stay positive and focus on the good things in my life, but it's just really hard right now. I know that things will eventually get better, but it's just hard to see that right now",sad,0
276,"

I'm feeling really sad right now. I don't know why, but I just feel really down. I'm trying to think of happy things, but it's just not working. I'm just going to go to bed and hopefully I'll feel better in the morning.",sad,0
277,"

I'm feeling really sad right now. I don't know why, but I just feel like crying. I hate feeling like this, like I can't control my own emotions. It's so frustrating. I just want to be happy again. I don't know what to do.",sad,0
278,"

Today was a really tough day. I'm feeling really sad and down. I just feel like everything is going wrong. I'm struggling to keep up with school and my grades are slipping. I'm just feeling really overwhelmed and like I can't do anything right. I miss my friends and I just feel really lonely. I know things will get better but right now",sad,0
279,"

I'm feeling really sad today. I don't know why, but everything just feels wrong. I just want to curl up in a ball and cry. I feel like I'm never going to be happy again.",sad,0
280,"

I'm feeling really sad today. I don't know why, but I just feel like crying. I feel like I'm not good enough and that everyone is better than me. I know that's not true, but I can't help how I feel. I just wish I could be happy.",sad,0
281,"

I'm feeling really sad today. I'm not sure why, but I just feel like crying. I miss my friends and family and I just feel really lonely. I hope tomorrow is a better day.",sad,0
282,"

I'm feeling really sad today. I don't know why, but everything just seems to be getting to me. I keep thinking about all the things that have gone wrong in my life and it's just really overwhelming. I feel like I can't catch a break. I know I shouldn't dwell on the negative things, but it's just so hard to focus",sad,0
283,"

I'm feeling really sad right now. I don't know why, but everything just feels really overwhelming and I can't seem to make myself feel better. I just feel really alone and like there's no one who understands me. I know I should probably try to talk to someone about how I'm feeling, but I just can't seem to make myself do it",sad,0
284,"

Dear Diary,

I'm feeling really sad today. I don't know why, but everything just feels wrong. I'm trying to be positive and think about all the good things in my life, but it's just not working. I feel like I'm stuck in this dark hole that I can't get out of.

I know I shouldn't",sad,0
285,"

I'm feeling really sad today. I don't know why, but everything just seems to be getting to me. I'm just so tired of feeling like this all the time. I wish I could just be happy for once. But it seems like that's just not in the cards for me. I just feel so alone all the time.",sad,0
286,"

I'm feeling really sad today. I don't know why, but I just feel really down. I'm trying to keep busy and not think about it, but it's hard. I just feel like crying. I miss my mom. I wish she was here.",sad,0
287,"

I'm feeling really sad today. I don't know why, but everything just feels overwhelming. I feel like I can't do anything right. I just want to curl up in a ball and cry. I feel so alone.",sad,0
288,"

Dear Diary,

I'm feeling really sad today. I don't know why, but I just feel like crying. I miss my friends and I miss being happy. I know I shouldn't be feeling this way, but I can't help it. I just feel so alone.",sad,0
289,"

Dear Diary,

I'm feeling really sad today. I don't know why, but everything just feels really heavy. I miss my friends and I miss being happy. I know I'll feel better eventually, but right now I just feel so lost.",sad,0
290,"

Dear Diary, 

I'm feeling really sad today. I'm not sure why, but I just feel like crying. I miss my friends and family and I just feel really lonely. I hope tomorrow is a better day.",sad,0
291,"

I'm feeling really sad right now. I'm not sure why, but I just feel like I'm in a low place. I'm trying to hold on to the good things in my life, but it's just hard right now. I feel like I'm just existing, and not really living. I know I need to snap out of it, but it",sad,0
292,"

Dear Diary,

I'm feeling really sad today. I don't know why, but I just feel like crying. I feel like I'm not good enough and that everyone is better than me. I know that's not true, but I can't help how I feel. I just wish I could be happy.",sad,0
293,"

Dear Diary,

Today has been a really tough day. I'm feeling really down and sad. Everything feels like it's going wrong. I just wish things would get better. I feel like I'm stuck in this dark hole and I can't get out. I don't know what to do. I just feel so lost.",sad,0
294,"

I'm feeling really sad today. I don't know why, but everything just feels really heavy. I'm just so tired of everything. I wish things could be different, but I know they're not. I'm just so tired of fighting. I feel like I can't keep going.",sad,0
295,"

I'm feeling really sad today. I don't know why, but I just feel like crying. I'm trying to hold it in, but it's just making me feel worse. I hate feeling like this, like I can't control my own emotions. It feels like everything is just too much and I can't handle it. I just want to curl up",sad,0
296,"

I'm feeling really sad today. I'm not sure why, but I just feel like crying. I miss my friends and family. I wish I could just be happy.",sad,0
297,"

Dear Diary,

I'm feeling really sad today. I don't know why, but everything just feels really heavy. I miss my friends and family, even though they're all just a phone call away. I'm just feeling really lonely right now.

I know I should be grateful for what I have, and I am. I have a great",sad,0
298,"

Dear Diary,

Today was a really tough day. I'm feeling really sad and down. Everything just feels so hard right now. I miss the good old days when things were simpler and happier. I just don't know what to do anymore. I feel like I'm just treading water and not really going anywhere. I'm just so tired of feeling",sad,0
299,"

Dear Diary,

I'm feeling really sad today. I don't know why, but I just feel like crying. I'm trying to hold it in, but I can't. I feel like I'm all alone in the world and that no one cares about me.

I know I shouldn't feel this way, but I can't help it",sad,0
300,"

I'm so happy today! I woke up feeling great and had a delicious breakfast. I then went for a walk in the park and got some sun. I feel so lucky to have such a wonderful life. Everything is just perfect.",happy,1
301,"

I woke up this morning feeling happy and refreshed. The sun was shining and the birds were singing. I felt like today was going to be a good day.

I had a great day at work and I laughed a lot with my friends. I went home feeling happy and content. I am really looking forward to the weekend.

I am so happy",happy,1
302,"

I'm feeling really happy today! I woke up and just felt this great sense of happiness. Everything just feels good. I'm looking forward to the rest of the day and just enjoying every moment. Life is good!",happy,1
303,"

I'm feeling really happy today! I woke up and the sun was shining, and I just felt so good. I went for a walk and everything just felt so alive. I'm really looking forward to the rest of the day and just enjoying everything.",happy,1
304,"

I'm really happy today. I woke up and the sun was shining, and I just feel really good. I'm excited about the day ahead, and I just feel really happy. Everything feels right in the world, and I'm just really enjoying life. I'm so grateful for everything I have, and I'm just feeling really blessed. I hope everyone has",happy,1
305,"

I'm feeling really happy today! I woke up this morning and the sun was shining, and I just felt really good. Everything seems to be going my way lately, and I'm just really enjoying life. I'm so grateful for all the good things in my life, and I'm just really looking forward to everything that's coming up. I feel like I",happy,1
306,"

I'm so happy today! I woke up and the sun was shining, and I just feel great. Everything is going my way and I'm just enjoying life. I'm so lucky and I'm grateful for everything I have. I hope everyone has a day as wonderful as mine!",happy,1
307,"

I'm feeling really happy today! I woke up this morning feeling refreshed and energized, and I just feel really good about everything. Everything seems to be going my way, and I'm just really enjoying life right now. I'm so grateful for everything that I have, and I just feel really lucky. I hope this feeling lasts forever!",happy,1
308,"

Dear Diary,

I'm feeling really happy today! I woke up feeling refreshed and full of energy. I had a delicious breakfast and then went for a walk in the park. The sun was shining and the birds were singing. I felt so alive!

I spent the rest of the day doing things I love. I read my favourite book, listened",happy,1
309,"

Dear Diary,

I'm feeling really happy today! Everything just seems to be going my way. I woke up feeling great, and I just have this sense that good things are going to happen today. I'm excited to see what the day has in store for me!",happy,1
310,"

I woke up feeling happy today. The sun was shining and I just felt good. I made myself a healthy breakfast and went for a walk. I felt so alive and free. I'm grateful for days like this. They make me feel like anything is possible.",happy,1
311,"

I'm feeling really happy today! I woke up this morning and just felt really great. Everything seems to be going my way and I'm just really enjoying life. I'm so grateful for everything I have and I just feel really lucky. I'm just really looking forward to everything that's coming up and I just feel really happy and content.",happy,1
312,"

I'm feeling really happy today! I woke up and just felt this sense of happiness and contentment. Everything just feels so good. I'm really looking forward to the rest of the day and just enjoying every moment. Life is just so beautiful and I'm so grateful for everything.",happy,1
313,"

I'm feeling really happy today! I think it's because I accomplished a lot, and I also had a lot of fun. I feel like I'm really getting the hang of this whole ""adulting"" thing.

I started the day by getting up early and going for a run. It felt great to get some exercise in, and it really set",happy,1
314,"

I'm feeling really happy today! I woke up and the sun was shining, and I just feel really good. Everything is going well in my life right now, and I'm just really happy. I'm grateful for everything I have, and I'm just enjoying life. It feels great to be happy, and I'm just going to enjoy this feeling.",happy,1
315,"

I'm feeling really happy today! I woke up and the sun was shining, and I just feel really good. Everything seems to be going my way, and I'm just enjoying life. I'm grateful for all the good things in my life, and I'm looking forward to the future. Everything just feels right today, and I'm just going to enjoy it",happy,1
316,"

I'm so happy! Today was a great day. I woke up feeling refreshed and ready to start the day. I had a delicious breakfast and then went for a walk in the park. The weather was perfect - not too hot and not too cold. I felt so alive and happy to be alive. I walked for a long time and then came home and made",happy,1
317,"

I'm feeling really happy today! I woke up and the sun was shining, and I just feel really good. Everything seems to be going my way, and I'm just enjoying life. I'm surrounded by good friends and family, and I just feel really lucky. I'm just looking forward to the future and all the good things that are going to happen.",happy,1
318,"

I'm feeling really happy right now. I don't know why, but everything just feels right. I'm surrounded by the people I love and I feel like I can do anything. I'm just really happy right now and I hope it lasts forever.",happy,1
319,"

I'm feeling really happy today! I woke up feeling refreshed and full of energy. I had a great breakfast and then went for a walk in the park. The weather was perfect - not too hot and not too cold. I felt really good being out in nature, and I even saw a deer! After my walk, I came home and did some yoga.",happy,1
320,"

I'm feeling really happy today! I woke up and just felt this sense of joy and happiness. Everything seems so bright and beautiful. I'm just so grateful for everything in my life. I'm surrounded by so much love and support. I just feel so lucky. Everything seems possible today. I'm just going to enjoy every moment and savor this feeling.",happy,1
321,"

I'm feeling really happy today! I woke up and the sun was shining, and I just felt really good. I'm looking forward to the rest of the day and just enjoying life. Everything feels great and I'm just really happy!",happy,1
322,"

I'm feeling really happy today! I woke up this morning feeling refreshed and full of energy. I think it's because I finally got a good night's sleep. I've been so busy lately that I haven't had time to just relax.

It feels really good to just take a moment and breathe. I'm also looking forward to the weekend. I",happy,1
323,"

I feel so happy today! I woke up this morning and the sun was shining. I just feel so good. I'm really looking forward to today. I'm going to spend time with my friends and just have a really good time. I just feel so happy and content.",happy,1
324,"

I'm feeling really happy today! I don't know why, but I just feel really good. Everything seems to be going my way and I'm just really enjoying life. I'm really looking forward to the future and just feel really positive about everything. It's great to just feel happy for no reason!",happy,1
325,"

I'm feeling really happy today! I woke up and the sun was shining, and I just feel like everything is going my way. I'm really looking forward to the rest of the day. I'm going to spend some time with my friends, and then maybe go for a walk in the park. I just feel really good today, and I'm grateful for",happy,1
326,"

I'm so happy right now! I just got a new job and it's exactly what I've been wanting. It's going to be a great opportunity to learn and grow. I'm really looking forward to it.",happy,1
327,"

I'm feeling really happy today. I woke up this morning and the sun was shining. I just feel really good today. Everything seems to be going my way. I'm just really happy right now.",happy,1
328,"

I feel so happy today! I woke up and the sun was shining, and I just feel really good. Everything is going my way and I'm just really enjoying life. I'm looking forward to the rest of the day and just feel really happy overall.",happy,1
329,"

I'm feeling really happy today! I woke up and the sun was shining, and I just felt so good. I'm really looking forward to the rest of the day. I'm going to spend time with my friends and just enjoy myself. I feel so lucky to have such a great life.",happy,1
330,"

I'm feeling really happy today! I woke up this morning and just felt really good. The sun was shining and I just felt really happy. Everything seems to be going my way lately and I'm just really enjoying life. I'm grateful for all the good things in my life and I'm just feeling really happy today.",happy,1
331,"

I am feeling so happy right now! I don't know what it is, but everything just feels right. I am surrounded by the people I love and I am doing what I love. I am so grateful for this moment and I know that I will cherish it forever.",happy,1
332,"

I'm really happy today! I woke up and just felt good about everything. I think it's because I finally have a plan for my future. I'm going to go to college and get a degree in something that I'm passionate about. I'm also going to travel the world and see as many different places as I can. I'm just so excited for",happy,1
333,"

I'm feeling really happy today! I woke up and the sun was shining, and I just feel really good. I'm looking forward to the day ahead and I'm just feeling really happy. Everything feels right in the world today and I'm just enjoying the moment.",happy,1
334,"

I'm feeling really happy today! I woke up and the sun was shining, and I just feel really good about everything. I'm looking forward to the rest of the day, and I just feel really happy and content.",happy,1
335,"

I'm feeling really happy today! I woke up this morning and the sun was shining, and I just felt really good. I went for a walk and everything just felt really good. I'm really looking forward to the rest of the day.",happy,1
336,"

I feel so happy today! I woke up and the sun was shining. I just feel so good. Everything is going my way. I'm so lucky. I'm just so happy.",happy,1
337,"

I'm feeling really happy today! I woke up and the sun was shining, and I just feel really good. Everything seems to be going my way, and I'm just enjoying life. I'm looking forward to the future and all the good things that are going to happen. I just feel really lucky and blessed. Thank you, Universe!",happy,1
338,"

I'm so happy today! I woke up feeling great and I just have this really good feeling all day. Everything is going my way and I just feel really lucky. I'm surrounded by my friends and family who make me laugh and I just feel really loved. I'm just so grateful for everything in my life.",happy,1
339,"

I'm feeling really happy today! I woke up feeling refreshed and full of energy, and I just have this great feeling like something good is going to happen. I'm looking forward to spending time with my friends and family today, and just enjoying the feeling of happiness. It's great to just feel good for no specific reason. I'm just really happy today!",happy,1
340,"

I'm feeling really happy today! I woke up and the sun was shining, and I just feel like everything is going my way. I'm really looking forward to the weekend, and I just feel like I'm on top of the world. Everything just feels really good today, and I'm just enjoying life.",happy,1
341,"

I'm really happy today! I woke up feeling great and accomplished a lot. I went for a run, did some yoga and made a healthy breakfast. I'm really proud of myself for taking care of my body and mind.

I also got a lot of work done today. I knocked out a project that's been stressing me out for weeks. It",happy,1
342,"

I'm feeling really happy today! I woke up and just felt this really great sense of happiness. Everything just feels so good and I'm really enjoying life right now. I'm just so grateful for everything that I have and for all the great things that are happening in my life. I'm really looking forward to the future and just feeling really optimistic about everything.",happy,1
343,"

I'm really happy today. Everything just feels perfect. The sun is shining and the birds are singing. I feel like I can accomplish anything. I'm just in a great mood all around.



Life is just good right now. I'm surrounded by the people I love and I'm doing what I love. I can't ask for anything more.",happy,1
344,"

I am so happy today. I woke up and the sun was shining. I just feel so good. Everything is going my way. I got a promotion at work and my boss was so happy for me. I am just on top of the world. I can't wait to see what tomorrow brings.",happy,1
345,"

I'm feeling really happy today. I woke up this morning and the sun was shining. I just feel really good today. Everything seems to be going my way. I'm just in a really good mood and I'm enjoying life. Everything is just great.",happy,1
346,"

I'm feeling really happy today! I woke up feeling refreshed and full of energy. I had a delicious breakfast and then went for a walk in the park. The sun was shining and the flowers were blooming. I felt so lucky to be alive and to be able to enjoy such a beautiful day. I spent some time reading my favorite book in the park and",happy,1
347,"

I woke up this morning and the sun was shining. I felt so happy and grateful. I got out of bed and started my day with a smile on my face. I just feel so happy today. Everything is going my way and I just feel so lucky. I'm just so happy!",happy,1
348,"

Dear Diary,

I'm feeling really happy today. I woke up this morning and the sun was shining. I just feel really good today. Everything seems to be going my way. I'm just really happy.

I don't know what it is, but I'm just in a really good mood. I feel like anything is possible. I'm",happy,1
349,"

Today was a good day. I woke up feeling happy and refreshed. I had a good breakfast and then went for a walk. The weather was beautiful and I felt so alive. I walked for a long time and then came home and did some gardening. I just felt so happy and content. I made a healthy dinner and then watched some TV. I just feel",happy,1
350,"

I'm so happy today! I woke up this morning feeling refreshed and ready to start my day. Everything seems to be going my way and I'm just enjoying the simple things in life. I'm surrounded by people I love and care about, and I'm just really grateful for everything. Life is good!",happy,1
351,"

I'm really happy today! I woke up feeling great and had a really good day. Everything just seems to be going my way. I'm just in a really good mood and I feel like everything is going to be great. I'm just really happy and I can't wait to see what the rest of the day brings!",happy,1
352,"

I'm feeling really happy today! I woke up and the sun was shining, and I just feel really good. Everything seems to be going my way, and I'm just enjoying life. I'm grateful for everything I have, and I'm looking forward to the future. I feel like anything is possible, and I'm just really happy!",happy,1
353,"

I'm feeling really happy today. I woke up this morning and just felt really good. Everything seems to be going my way and I'm just really enjoying life. I'm surrounded by people who make me happy and I just feel really lucky. I'm looking forward to the future and just feel really positive about everything.",happy,1
354,"

I am feeling so happy today! I woke up this morning and the sun was shining. I just feel so good. Everything is going my way. I am so lucky. I am going to enjoy every minute of this day.",happy,1
355,"

I'm feeling really happy today. I woke up this morning and the sun was shining, and I just felt so good. Everything seems to be going my way at the moment, and I'm just really enjoying life. I'm feeling really lucky and grateful for everything that I have. I'm just in a really good place at the moment, and I'm really",happy,1
356,"

I'm so happy today! I woke up feeling great and had a delicious breakfast. I then went for a walk in the park and it was so lovely outside. The sun was shining and the birds were singing. I just feel so content and at peace. I'm so grateful for this wonderful day.",happy,1
357,"

I'm feeling really happy today! I woke up and just felt this great sense of happiness. I don't know what it is, but I'm just really enjoying life right now. Everything feels perfect.

I went for a walk in the park and it was just so beautiful. The sun was shining and the flowers were blooming. I felt so lucky",happy,1
358,"

I'm feeling really happy today! I woke up this morning and just felt really good. The sun was shining and I just felt really happy. I don't know why, but I just feel really good today. I'm going to go out and enjoy the day. I'm going to do something fun today, something that makes me happy. I'm just going",happy,1
359,"

I'm so happy today! I woke up feeling great and just had an all around good day. Everything seems to be going my way and I'm just feeling really lucky. I'm grateful for all the good things in my life and I just feel really happy. I hope this feeling lasts forever!",happy,1
360,"

I am feeling so happy today! I woke up with the sun shining in my face and just felt so good. I am so lucky to have such a great life and to be surrounded by so much love. I just feel so grateful for everything.",happy,1
361,"

I'm feeling really happy today! I woke up and the sun was shining, and I just feel like everything is going my way. I'm really looking forward to the rest of the day, and I just feel really good about everything.Life is just really good right now, and I'm just enjoying every minute of it!",happy,1
362,"

I'm feeling really happy today! I woke up this morning and just felt really good. Everything seems to be going my way and I'm just enjoying life. I'm surrounded by people I love and I'm doing things that make me happy. I feel like I'm finally living my best life and I'm just really grateful for everything.",happy,1
363,"

I am so happy today! I woke up feeling refreshed and excited for the day ahead. Everything seems to be going my way and I'm just enjoying the ride. Life is good!",happy,1
364,"

I'm feeling really happy today. I woke up this morning and the sun was shining. I just feel really good today. Everything feels right. I'm looking forward to the rest of the day and just enjoying life.",happy,1
365,"

I'm feeling really happy today! I woke up and the sun was shining, and I just feel really good. Everything feels like it's going my way. I'm really looking forward to the rest of the day. I'm going to go out and enjoy the weather, and just have a great day!",happy,1
366,"

I'm so happy today! I woke up and the sun was shining, and I just feel so good. Everything is going my way and I'm just enjoying life. I'm so grateful for everything I have, and I just feel so lucky. I hope this feeling lasts forever!",happy,1
367,"

I'm feeling really happy today! I woke up this morning and just felt really good. The sun was shining and I just felt really happy. I'm not sure why, but I just feel really good today. I'm going to enjoy this feeling and just soak it all in.",happy,1
368,"

I'm feeling happy today! Everything just seems to be going my way. I woke up feeling rested and refreshed, and my day just seems to be getting better and better. I'm looking forward to the rest of it!",happy,1
369,"

Dear Diary,

I'm so happy today! I woke up feeling refreshed and full of energy. The sun is shining and the birds are singing. I feel like anything is possible.

I'm looking forward to the rest of the day. I'm going to spend time with my friends and family, and just enjoy life. I'm so grateful for",happy,1
370,"

I'm so happy today! I woke up feeling great and I just have this sense of happiness and contentment. Everything just feels right. I'm surrounded by the people I love and I'm doing what I love. Life is good. I'm just so grateful for everything.",happy,1
371,"

I'm feeling really happy today! I woke up feeling refreshed and full of energy, and I just feel really good all around. Everything seems to be going my way, and I'm just enjoying life. I'm surrounded by people I love and who make me happy, and I just feel really lucky. I'm looking forward to what the rest of the day has",happy,1
372,"

I'm feeling really happy today! I woke up this morning and the sun was shining, and I just felt really good. Everything seems to be going my way, and I'm just really enjoying life right now. I'm looking forward to the future and all the great things that are going to happen. I just feel really lucky and blessed. Thank you, Universe",happy,1
373,"

I'm so happy right now! I don't know what it is, but everything just feels right. I'm surrounded by the people I love and I feel like I can accomplish anything. I'm just riding this wave of happiness and I hope it never ends!",happy,1
